num_sectors,a_s,radius,num_repetitions,num_drones,snr,rmse,std_dev
6,0.4,20,10000,5,-1,4.548756058051761,2.805681081225689
6,0.4,20,10000,5,0,3.7198456401947073,2.2929480750075646
6,0.4,20,10000,5,1,3.0403936394697966,1.87109738917386
6,0.4,20,10000,5,2,2.5187070900799102,1.5373785996200389
6,0.4,20,10000,5,3,2.1245348524847736,1.279563726324871
6,0.4,20,10000,5,4,1.809485633465091,1.0961630186380378
6,0.4,20,10000,5,5,1.6044188475920171,0.9673106333417549
6,0.4,20,10000,5,6,1.4302392425695787,0.8700938351287432
6,0.4,20,10000,5,7,1.2806280027230343,0.7720844115408553
6,0.4,20,10000,5,8,1.199964993080232,0.725940396438295
6,0.4,20,10000,5,9,1.1230353256318384,0.676481161529396
6,0.4,20,10000,5,10,1.038865518063047,0.6234250701792448
6,0.4,20,10000,5,11,0.9899076382983305,0.5992440047074598
6,0.4,20,10000,5,12,0.9602797201235661,0.5798879690585583
6,0.4,20,10000,5,13,0.9361404537073013,0.5656452063373844
6,0.4,20,10000,5,14,0.9063101529302598,0.5487766145705901
6,0.4,20,10000,5,15,0.898229920975384,0.5472747702949587
6,0.4,20,10000,5,16,0.8770862569107021,0.5338599000038804
6,0.4,20,10000,5,17,0.8768949735542373,0.5350449661704647
6,0.4,20,10000,5,18,0.8549646989574142,0.5171152454513158
6,0.4,20,10000,5,19,0.8438575186993864,0.5125588494615255
6,0.4,20,10000,9,-1,3.4193934414238867,2.0913140786283435
6,0.4,20,10000,9,0,2.7206051872810586,1.667209618038105
6,0.4,20,10000,9,1,2.2740737719149586,1.3884031627052367
6,0.4,20,10000,9,2,1.8708799844772643,1.1348069661438043
6,0.4,20,10000,9,3,1.5996388792466192,0.9676967626448315
6,0.4,20,10000,9,4,1.3616376086234092,0.8160597390740179
6,0.4,20,10000,9,5,1.1933949936030601,0.7177066572326862
6,0.4,20,10000,9,6,1.0684043006991983,0.6396803807793401
6,0.4,20,10000,9,7,0.9664845779286975,0.5749345298205856
6,0.4,20,10000,9,8,0.8777874033837191,0.5331422317483895
6,0.4,20,10000,9,9,0.8294065283189637,0.501296487050511
6,0.4,20,10000,9,10,0.7793836247842345,0.47264182371262387
6,0.4,20,10000,9,11,0.7425147420627858,0.4501047592076346
6,0.4,20,10000,9,12,0.7268360864892753,0.43974783876826296
6,0.4,20,10000,9,13,0.6923874268022827,0.4218519339081765
6,0.4,20,10000,9,14,0.6770842595107206,0.41243416507524483
6,0.4,20,10000,9,15,0.6694804178103104,0.4079325538646487
6,0.4,20,10000,9,16,0.6580311674264571,0.39890530329077023
6,0.4,20,10000,9,17,0.6449407665231224,0.38942895027787144
6,0.4,20,10000,9,18,0.6443653248017408,0.3900293748926222
6,0.4,20,10000,9,19,0.6295388226335683,0.37953573931888
6,0.4,20,10000,15,-1,2.6279612210996617,1.601944091612436
6,0.4,20,10000,15,0,2.132430034422767,1.2993919166056602
6,0.4,20,10000,15,1,1.7470128799492641,1.063214137717488
6,0.4,20,10000,15,2,1.4503010167273152,0.8761213750839884
6,0.4,20,10000,15,3,1.2363022120286855,0.7469222150509183
6,0.4,20,10000,15,4,1.0566365857120847,0.6344058344585899
6,0.4,20,10000,15,5,0.9207316084073046,0.556143552786496
6,0.4,20,10000,15,6,0.8260615277069883,0.4984030910079561
6,0.4,20,10000,15,7,0.7517069148397965,0.45679960990320473
6,0.4,20,10000,15,8,0.6915949596480522,0.41809283153038856
6,0.4,20,10000,15,9,0.6474940046185798,0.38802309895686693
6,0.4,20,10000,15,10,0.5990333581793761,0.3652893992878496
6,0.4,20,10000,15,11,0.5784406872826072,0.3499350583705946
6,0.4,20,10000,15,12,0.5526587224807605,0.33591213326847685
6,0.4,20,10000,15,13,0.5412729822096016,0.3276762162579895
6,0.4,20,10000,15,14,0.5203930233551506,0.313115522524886
6,0.4,20,10000,15,15,0.5158434476844355,0.3113058175468606
6,0.4,20,10000,15,16,0.5123428594414702,0.3089431234501169
6,0.4,20,10000,15,17,0.4961500638916841,0.2988545310006088
6,0.4,20,10000,15,18,0.49343632919172015,0.298206751502836
6,0.4,20,10000,15,19,0.48761863545689005,0.29518580284899926
