num_sectors,snr,num_repetitions,a_s,doa,rmse,std_dev
6,5,100000,0.2,113,10.348132292924454,7.9331036502859265
6,5,100000,0.2,114,11.541672143963314,9.044267313770717
6,5,100000,0.2,115,13.137178134415157,10.535272871071014
6,5,100000,0.2,116,14.57836155501913,11.8097976395748
6,5,100000,0.2,117,15.88754127715637,12.96979806827111
6,5,100000,0.2,118,17.256748283896965,14.199214084188815
6,5,100000,0.2,119,18.464467942577482,15.246091851867876
6,5,100000,0.2,120,19.326778568399742,15.947390633599735
6,5,100000,0.2,121,20.275454563522093,16.725363798817405
6,5,100000,0.2,122,20.790657257419582,17.104035617941367
6,5,100000,0.2,123,21.057145696665426,17.296370594588673
6,5,100000,0.2,124,20.751019953494318,16.98267097196775
6,5,100000,0.2,125,20.697381680887215,16.95327331760492
6,5,100000,0.2,126,19.638622783209676,16.016328743025618
6,5,100000,0.2,127,19.06855442692912,15.564410243546432
6,5,100000,0.2,128,17.915540963949944,14.569129710185013
6,5,100000,0.2,129,16.75637017402016,13.577077710901019
6,5,100000,0.2,130,15.218818175008579,12.227553982242007
6,5,100000,0.2,131,13.993489369523559,11.228772646226712
6,5,100000,0.2,132,12.67635140126558,10.088757450141744
6,5,100000,0.2,133,11.589420180004089,9.163312500253728
6,5,100000,0.2,134,10.376493420120017,8.089717135385042
6,5,100000,0.2,135,9.344958280604155,7.201089728239281
6,5,100000,0.2,136,8.45363868227025,6.426692428665915
6,5,100000,0.2,137,7.649551820591032,5.72090077850235
6,5,100000,0.2,138,6.872494957290065,5.0651308181844845
6,5,100000,0.2,139,6.216420181426302,4.504529216685751
6,5,100000,0.2,140,5.725861250514636,4.073840076683431
6,5,100000,0.2,141,5.230961927361579,3.653250138261559
6,5,100000,0.2,142,4.840102633456783,3.328138772003814
6,5,100000,0.2,143,4.563589658030266,3.1117197836585753
6,5,100000,0.2,144,4.287222727586336,2.8827964685074545
6,5,100000,0.2,145,4.061211806492377,2.7092799936818834
6,5,100000,0.2,146,3.8981287486376415,2.585540826668094
6,5,100000,0.2,147,3.740029392620631,2.4468534471859127
6,5,100000,0.2,148,3.6470871011606487,2.3877879864684055
6,5,100000,0.2,149,3.591839681113231,2.338559063713388
6,5,100000,0.2,150,3.5511825765834946,2.304081033111856
6,5,100000,0.2,151,3.5286300804602093,2.2850797004404324
6,5,100000,0.2,152,3.538185606946913,2.2925487791501333
6,5,100000,0.2,153,3.552788955331506,2.2909648591447884
6,5,100000,0.2,154,3.6074686374102614,2.3305406583546264
6,5,100000,0.2,155,3.644820468116483,2.3494893441011455
6,5,100000,0.2,156,3.7428250811301713,2.4134898225971235
6,5,100000,0.2,157,3.8216732435803786,2.4630154028326
6,5,100000,0.2,158,3.9298051072985247,2.525781567706488
6,5,100000,0.2,159,4.064236328606112,2.620056519028954
6,5,100000,0.2,160,4.219381196080092,2.712778349085327
6,5,100000,0.2,161,4.378619968469689,2.8241944061270106
6,5,100000,0.2,162,4.55576179783284,2.93984264193726
6,5,100000,0.2,163,4.71747657603517,3.04842022884891
6,5,100000,0.2,164,5.001115384873014,3.2395163938933953
6,5,100000,0.2,165,5.2818492715751395,3.4380152274072326
6,5,100000,0.2,166,5.623278317793716,3.698089201461036
6,5,100000,0.2,167,5.966280237315125,3.941226831714805
6,5,100000,0.2,168,6.428084052102437,4.287254063812278
6,5,100000,0.2,169,6.959255318055161,4.719950977847827
6,5,100000,0.2,170,7.451560029537219,5.06566524044653
6,5,100000,0.2,171,8.129834413956562,5.574775145621767
6,5,100000,0.2,172,8.797382285452622,6.061804853110719
6,5,100000,0.2,173,9.501304317205467,6.572534778986089
6,5,100000,0.2,174,10.159417031806168,7.009074676090646
6,5,100000,0.2,175,10.806552347902796,7.44648019429561
6,5,100000,0.2,176,11.341243584976796,7.761752682371098
6,5,100000,0.2,177,11.796779282419687,8.082761900062367
6,5,100000,0.2,178,12.13867042785052,8.312954987456363
6,5,100000,0.2,179,12.398788983482488,8.496572534281345
6,5,100000,0.2,180,12.50805121187549,8.55049426667188
6,5,100000,0.2,181,12.419633217827634,8.515608732946562
6,5,100000,0.2,182,12.120297305882643,8.310154593095259
6,5,100000,0.2,183,11.788209597434928,8.07561798335973
6,5,100000,0.2,184,11.33924273782669,7.793558594315798
6,5,100000,0.2,185,10.796984796852017,7.441877628320015
6,5,100000,0.2,186,10.115854503668551,6.973542599802095
6,5,100000,0.2,187,9.520098752463731,6.554173595024475
6,5,100000,0.2,188,8.848958594380077,6.108413590636366
6,5,100000,0.2,189,8.104745923310638,5.552334730699124
6,5,100000,0.2,190,7.512215116722777,5.115639251871874
6,5,100000,0.2,191,6.891219452889575,4.637685959222556
6,5,100000,0.2,192,6.425543803302072,4.284425781203979
6,5,100000,0.2,193,6.003095310643556,3.9857703351478273
6,5,100000,0.2,194,5.585836167850523,3.651851346319542
6,5,100000,0.2,195,5.255641344795359,3.4220459430730075
6,5,100000,0.2,196,5.028489957587768,3.2721146268629933
6,5,100000,0.2,197,4.768971652397551,3.093118577212496
6,5,100000,0.2,198,4.537568226207498,2.9334437252410055
6,5,100000,0.2,199,4.374399485929716,2.8171518174210486
6,5,100000,0.2,200,4.221011001177125,2.7237710962121877
6,5,100000,0.2,201,4.064345284146708,2.620772622172194
6,5,100000,0.2,202,3.928221122335145,2.530615477698291
6,5,100000,0.2,203,3.8220155075242643,2.4682820858930428
6,5,100000,0.2,204,3.7269651104985875,2.4011702581793015
6,5,100000,0.2,205,3.6258408151699895,2.3350252529066995
6,5,100000,0.2,206,3.6000542017023203,2.324992311398754
6,5,100000,0.2,207,3.5530911689108238,2.2989278784110105
6,5,100000,0.2,208,3.523696255708507,2.2781192710218674
6,5,100000,0.2,209,3.527433304032966,2.2805366566465595
6,5,100000,0.2,210,3.5526520221777242,2.3052545224098306
6,5,100000,0.2,211,3.568647363545814,2.321699091681094
6,5,100000,0.2,212,3.6411587632903757,2.380317477433733
6,5,100000,0.2,213,3.733002516077568,2.450258482284825
6,5,100000,0.2,214,3.885858600603232,2.5674687222861667
6,5,100000,0.2,215,4.059592547116448,2.699871321382419
6,5,100000,0.2,216,4.293083412818095,2.899966949551889
6,5,100000,0.2,217,4.5718312702782455,3.1263488084413624
6,5,100000,0.2,218,4.868038422925668,3.344271728445076
6,5,100000,0.2,219,5.262885550689853,3.6882927400487246
6,5,100000,0.2,220,5.742687098071739,4.0966246002951126
6,5,100000,0.2,221,6.179528379675467,4.462251825972254
6,5,100000,0.2,222,6.871870305667114,5.038433685758981
6,5,100000,0.2,223,7.601710297358383,5.681920119557695
6,5,100000,0.2,224,8.414696196010286,6.3869856163790075
6,5,100000,0.2,225,9.378871004519661,7.246525582915545
6,5,100000,0.2,226,10.433572378813253,8.168589166211286
6,5,100000,0.2,227,11.512258365443007,9.114474698466998
6,5,100000,0.2,228,12.690368422149115,10.088887370518611
6,5,100000,0.2,229,13.946084555355599,11.151637740075728
6,5,100000,0.2,230,15.32557688729474,12.365802817694863
6,5,100000,0.2,231,16.678299496258383,13.487482131772154
6,5,100000,0.2,232,17.8297025559586,14.48274189128954
6,5,100000,0.2,233,19.033462851374626,15.5404074047353
6,5,100000,0.2,234,19.791813673942066,16.15491432462195
6,5,100000,0.2,235,20.47777638060789,16.726956375404498
6,5,100000,0.2,236,20.796729645516102,17.018293988398394
6,5,100000,0.2,237,20.868497313177084,17.121915735006187
6,5,100000,0.2,238,20.72795464958409,17.06543829923698
6,5,100000,0.2,239,20.198113027114886,16.653513307380955
6,5,100000,0.2,240,19.21529035871508,15.8588571694012
6,5,100000,0.2,241,18.361776570223846,15.161435450200235
6,5,100000,0.2,242,17.063673121510003,14.00712312400473
6,5,100000,0.2,243,15.780491987338307,12.892336449984022
6,5,100000,0.2,244,14.418997166076908,11.675112369351522
6,5,100000,0.2,245,13.10509759997671,10.512437567483191
6,5,100000,0.2,246,11.573351746215442,9.083563804800319
6,5,100000,0.2,247,10.30783998898216,7.93484980670603
6,5,100000,0.2,248,9.219739390590323,6.925258315856462
6,5,100000,0.2,249,8.193236376921627,5.933280653878891
6,5,100000,0.2,250,7.345813708620471,5.122750642986709
6,5,100000,0.2,251,6.831056098431533,4.7139240214695315
6,5,100000,0.2,252,6.216269641622945,4.145490431590602
6,5,100000,0.2,253,5.8226377555109465,3.8108960029217727
6,5,100000,0.2,254,5.44506867127222,3.508190993431193
6,5,100000,0.2,255,5.221287009657378,3.363452423370491
6,5,100000,0.2,256,4.970419989989958,3.1903739914809224
6,5,100000,0.2,257,4.737034579023759,3.03399846765019
6,5,100000,0.2,258,4.557475767709592,2.9118536255537992
6,5,100000,0.2,259,4.383605693666394,2.802231215764793
6,5,100000,0.2,260,4.268006108750917,2.725942715618828
6,5,100000,0.2,261,4.150300497766066,2.6524838592973814
6,5,100000,0.2,262,4.070649286632307,2.605717481664052
6,5,100000,0.2,263,3.946745147759809,2.524903826797152
6,5,100000,0.2,264,3.8653431534247162,2.4667909970393556
6,5,100000,0.2,265,3.8099149622069017,2.430452291305974
6,5,100000,0.2,266,3.7654719029408903,2.404698345200692
6,5,100000,0.2,267,3.729352702815388,2.3858677223040248
6,5,100000,0.2,268,3.700323596945713,2.359677251414526
6,5,100000,0.2,269,3.699388595850735,2.3641064203936293
6,5,100000,0.2,270,3.659058190197503,2.336180693978957
6,5,100000,0.2,271,3.6926904741286726,2.3651867463234315
6,5,100000,0.2,272,3.6972634821471306,2.3626280748774726
6,5,100000,0.2,273,3.7273332999763062,2.3857559230494423
6,5,100000,0.2,274,3.768241263842493,2.406466760095887
6,5,100000,0.2,275,3.8215130680314835,2.4462262740288496
6,5,100000,0.2,276,3.8741154908883697,2.4744476371966684
6,5,100000,0.2,277,3.9561066953378154,2.5280828341625132
6,5,100000,0.2,278,4.037581958707475,2.5749581079424955
6,5,100000,0.2,279,4.151795768957294,2.6528975740708214
6,5,100000,0.2,280,4.276029296760538,2.7336066727515913
6,5,100000,0.2,281,4.421565647719368,2.8277111281553093
6,5,100000,0.2,282,4.581830577761398,2.9291929229770375
6,5,100000,0.2,283,4.7654023343816565,3.0674528776561703
6,5,100000,0.2,284,4.966095887988133,3.198698796449345
6,5,100000,0.2,285,5.242203685903426,3.399261597993897
6,5,100000,0.2,286,5.567266907543171,3.651021458241294
6,5,100000,0.2,287,5.920499250342392,3.927371864560889
6,5,100000,0.2,288,6.334294201124554,4.2379389913360415
6,5,100000,0.2,289,6.839833351808479,4.626789376538389
6,5,100000,0.2,290,7.422773296792628,5.067138160594646
6,5,100000,0.2,291,8.000694917489728,5.505702534048394
6,5,100000,0.2,292,8.651752385430566,5.97459358701297
6,5,100000,0.2,293,9.416994002982667,6.54361095941801
6,5,100000,0.2,294,10.048092931922659,6.976968472782617
6,5,100000,0.2,295,10.709487748764293,7.4090260139729045
6,5,100000,0.2,296,11.153921527396362,7.6895997462215755
6,5,100000,0.2,297,11.692258764166963,8.04669954226302
6,5,100000,0.2,298,12.05554174321118,8.281259725485366
6,5,100000,0.2,299,12.267658757164497,8.444744132846775
6,5,100000,0.2,300,12.319119711023552,8.488251499043155
6,5,100000,0.2,301,12.316392461113043,8.47219810717914
6,5,100000,0.2,302,12.033560504127632,8.282476341540491
6,5,100000,0.2,303,11.70587368107344,8.063074177140992
6,5,100000,0.2,304,11.273095099969755,7.794173362124294
6,5,100000,0.2,305,10.6844543831236,7.377133852822962
6,5,100000,0.2,306,10.034353885767116,6.954195131705847
6,5,100000,0.2,307,9.292094007208348,6.40558742803912
6,5,100000,0.2,308,8.672035125553382,5.973976261023657
6,5,100000,0.2,309,8.050471968877728,5.532298549135868
6,5,100000,0.2,310,7.4197950055717214,5.052995058745631
6,5,100000,0.2,311,6.852393493417873,4.620565973390055
6,5,100000,0.2,312,6.350073175140963,4.229039803832189
6,5,100000,0.2,313,5.934645123689716,3.926595409765466
6,5,100000,0.2,314,5.571607811695967,3.649199880294325
6,5,100000,0.2,315,5.255525977604686,3.4084783283865767
6,5,100000,0.2,316,5.000117326006882,3.220147409667698
6,5,100000,0.2,317,4.7600057935489675,3.062174406320921
6,5,100000,0.2,318,4.571994904005979,2.925370395333057
6,5,100000,0.2,319,4.417831517884968,2.8245759261234866
6,5,100000,0.2,320,4.261955751699204,2.7225251656171654
6,5,100000,0.2,321,4.151292697034748,2.651384909962661
6,5,100000,0.2,322,4.030169024781098,2.5763408804603327
6,5,100000,0.2,323,3.943663239842607,2.5182622162552657
6,5,100000,0.2,324,3.8709199472672973,2.4755351652418467
6,5,100000,0.2,325,3.8227062474744615,2.448107200766003
6,5,100000,0.2,326,3.743438405240446,2.3900402424167377
6,5,100000,0.2,327,3.7271414734167347,2.3844520862911964
6,5,100000,0.2,328,3.670616417520714,2.3447288672389863
6,5,100000,0.2,329,3.665762530382846,2.3454577958415532
6,5,100000,0.2,330,3.667197856701731,2.3433800543625556
6,5,100000,0.2,331,3.670158675557889,2.3408374354135395
6,5,100000,0.2,332,3.698768418849472,2.3644337272536213
6,5,100000,0.2,333,3.7157997180566946,2.374560684275304
6,5,100000,0.2,334,3.7837083361484414,2.420785973075057
6,5,100000,0.2,335,3.811802816813418,2.429130341380156
6,5,100000,0.2,336,3.8744056512033995,2.481709008168808
6,5,100000,0.2,337,3.923332165604965,2.5045383076226866
6,5,100000,0.2,338,4.051884637208647,2.590193959997939
6,5,100000,0.2,339,4.143167038516911,2.6460295583436038
6,5,100000,0.2,340,4.262601212100639,2.7283444957529213
6,5,100000,0.2,341,4.388376231575919,2.8032706688123925
6,5,100000,0.2,342,4.570654844028355,2.932184612025225
6,5,100000,0.2,343,4.753321031446006,3.0491039897714534
6,5,100000,0.2,344,5.001827922537472,3.225322286906226
6,5,100000,0.2,345,5.27018964276903,3.4270982097962883
6,5,100000,0.2,346,5.559942100782496,3.6316145713066015
6,5,100000,0.2,347,5.909585060096129,3.895401778188988
6,5,100000,0.2,348,6.34020977529665,4.229513644864265
6,5,100000,0.2,349,6.853839835540598,4.6267398400129585
6,5,100000,0.2,350,7.446450836108958,5.08167342838594
6,5,100000,0.2,351,8.064043049508467,5.530799070164208
6,5,100000,0.2,352,8.679094960879574,5.9862046992661275
6,5,100000,0.2,353,9.371171208656722,6.478506632162819
6,5,100000,0.2,354,10.107980296759026,6.9960994337400235
6,5,100000,0.2,355,10.676799617977656,7.392738683441146
6,5,100000,0.2,356,11.243886933094174,7.751158279649371
6,5,100000,0.2,357,11.752068137379638,8.100607799977471
6,5,100000,0.2,358,12.111652830458041,8.325504080864558
6,5,100000,0.2,359,12.32597488522607,8.48917109843362
6,5,100000,0.3,0,6.982432426332705,4.468177838760993
6,5,100000,0.3,1,6.9055135849993015,4.419743979444806
6,5,100000,0.3,2,6.760013478451744,4.366636561827566
6,5,100000,0.3,3,6.577019673422229,4.294117766187437
6,5,100000,0.3,4,6.29719820778885,4.137959814115127
6,5,100000,0.3,5,5.970668984933122,3.9382466638901743
6,5,100000,0.3,6,5.634205378810699,3.706341937213495
6,5,100000,0.3,7,5.378583483835249,3.5246849850638133
6,5,100000,0.3,8,5.136444816088081,3.3226841997043346
6,5,100000,0.3,9,4.8679187747638935,3.1251421755679925
6,5,100000,0.3,10,4.683038009609737,2.964837582259676
6,5,100000,0.3,11,4.535770827482019,2.8616845631623744
6,5,100000,0.3,12,4.385578943505547,2.7411860545624895
6,5,100000,0.3,13,4.273505531065576,2.6635701458909726
6,5,100000,0.3,14,4.172803634994717,2.5975199746617674
6,5,100000,0.3,15,4.0459535494711565,2.5131320022781853
6,5,100000,0.3,16,3.9774440561037774,2.4633360599830585
6,5,100000,0.3,17,3.8633993608633457,2.3835473971407644
6,5,100000,0.3,18,3.8064746832579104,2.3558635123306635
6,5,100000,0.3,19,3.7449960998335063,2.3101911793957086
6,5,100000,0.3,20,3.6798562849129555,2.27594086817618
6,5,100000,0.3,21,3.6098107719939874,2.2268851396375426
6,5,100000,0.3,22,3.55673063139632,2.1962846472214475
6,5,100000,0.3,23,3.5262996332580197,2.17133011625989
6,5,100000,0.3,24,3.5012036797348105,2.1557458164634165
6,5,100000,0.3,25,3.4631748146871626,2.1323457736480105
6,5,100000,0.3,26,3.4385181171031913,2.118023826595248
6,5,100000,0.3,27,3.4048959552653137,2.0936352223625696
6,5,100000,0.3,28,3.405965050102553,2.0895948510166056
6,5,100000,0.3,29,3.388861998463922,2.0862879348434147
6,5,100000,0.3,30,3.39709403419485,2.087587461726856
6,5,100000,0.3,31,3.3960797236682994,2.091590378234155
6,5,100000,0.3,32,3.4123096784549696,2.1021648108916153
6,5,100000,0.3,33,3.421404757903528,2.1090587412483317
6,5,100000,0.3,34,3.424317057725157,2.1019942315837006
6,5,100000,0.3,35,3.468101049021605,2.134047206579502
6,5,100000,0.3,36,3.4922587470350877,2.1533463922755147
6,5,100000,0.3,37,3.515041497982494,2.1671488687204183
6,5,100000,0.3,38,3.560749856871622,2.1970189659080974
6,5,100000,0.3,39,3.621585511457438,2.234956220721632
6,5,100000,0.3,40,3.6868048721351943,2.2711387652431445
6,5,100000,0.3,41,3.7223560737224846,2.296219159225923
6,5,100000,0.3,42,3.792352980613151,2.3448261694121584
6,5,100000,0.3,43,3.8824770712912393,2.4023620271043926
6,5,100000,0.3,44,3.960185967545783,2.452313711991354
6,5,100000,0.3,45,4.050624538812311,2.507000623169245
6,5,100000,0.3,46,4.1791697872682345,2.603093749791559
6,5,100000,0.3,47,4.260563681323921,2.6582355291692346
6,5,100000,0.3,48,4.383875223787586,2.751019180721486
6,5,100000,0.3,49,4.561173838470417,2.8650100480779646
6,5,100000,0.3,50,4.699499010943782,2.984346783143055
6,5,100000,0.3,51,4.846480261103417,3.116461188520965
6,5,100000,0.3,52,5.11092860336326,3.315899996290449
6,5,100000,0.3,53,5.385516688057815,3.517596309782479
6,5,100000,0.3,54,5.660659314180764,3.726236230692043
6,5,100000,0.3,55,5.950063698280732,3.9301254368623426
6,5,100000,0.3,56,6.236712596729277,4.093877137882947
6,5,100000,0.3,57,6.574610856111695,4.293646177856452
6,5,100000,0.3,58,6.751060180894139,4.352538513210211
6,5,100000,0.3,59,6.90053904196259,4.420911957073264
6,5,100000,0.3,60,6.975458943705163,4.470809268334108
6,5,100000,0.3,61,6.921217714498941,4.444147264271677
6,5,100000,0.3,62,6.769342152440571,4.3712443454342225
6,5,100000,0.3,63,6.55325836101358,4.267261365683358
6,5,100000,0.3,64,6.239610547253734,4.107514361826735
6,5,100000,0.3,65,5.931694381757868,3.9109873908393973
6,5,100000,0.3,66,5.634244330714438,3.699814329635845
6,5,100000,0.3,67,5.3489673420906945,3.5000821105412543
6,5,100000,0.3,68,5.105526499568388,3.308273568978686
6,5,100000,0.3,69,4.859540465041916,3.1048208055659887
6,5,100000,0.3,70,4.7030002206331964,2.991313398742863
6,5,100000,0.3,71,4.525404277092827,2.843770858497978
6,5,100000,0.3,72,4.418472059351748,2.7768771938226813
6,5,100000,0.3,73,4.270263809263083,2.6600776324966033
6,5,100000,0.3,74,4.154504976857622,2.581181863957906
6,5,100000,0.3,75,4.0553111940113835,2.5113338053407825
6,5,100000,0.3,76,3.9707877579648647,2.456869346761539
6,5,100000,0.3,77,3.87478281307632,2.3959159158236094
6,5,100000,0.3,78,3.7859017132865955,2.343898254325679
6,5,100000,0.3,79,3.7353064640797946,2.3043404607940974
6,5,100000,0.3,80,3.6703481178444775,2.263011910722329
6,5,100000,0.3,81,3.6053258061910203,2.2218947591658953
6,5,100000,0.3,82,3.5741359070720238,2.1989960480704243
6,5,100000,0.3,83,3.523814189475271,2.164081608054937
6,5,100000,0.3,84,3.4865944075344095,2.1542823744346493
6,5,100000,0.3,85,3.4479889975996616,2.1162673864288575
6,5,100000,0.3,86,3.442837037176344,2.1156637084725607
6,5,100000,0.3,87,3.4103070531414765,2.0981046732208823
6,5,100000,0.3,88,3.4093994962700087,2.0962670595462165
6,5,100000,0.3,89,3.3837594462720784,2.0844976090198593
6,5,100000,0.3,90,3.3898433587394923,2.0874383806921335
6,5,100000,0.3,91,3.4088645726404874,2.0995414141273843
6,5,100000,0.3,92,3.406994587013492,2.0951345627434863
6,5,100000,0.3,93,3.427663636081825,2.1089216235121295
6,5,100000,0.3,94,3.446141983250851,2.121940217138012
6,5,100000,0.3,95,3.4404709204594104,2.116770892138427
6,5,100000,0.3,96,3.4821045450628083,2.154249425975883
6,5,100000,0.3,97,3.515781956356911,2.1677236515054035
6,5,100000,0.3,98,3.5582523740449874,2.193170763664466
6,5,100000,0.3,99,3.6230558090745406,2.231174478804021
6,5,100000,0.3,100,3.6698257692624634,2.266382409331752
6,5,100000,0.3,101,3.73136085567576,2.3066339238368823
6,5,100000,0.3,102,3.8078137784632844,2.3524966835308425
6,5,100000,0.3,103,3.882568111643302,2.4070644179981757
6,5,100000,0.3,104,3.958935228042147,2.462480393338346
6,5,100000,0.3,105,4.063089812002203,2.513724686751047
6,5,100000,0.3,106,4.145187103143455,2.571267586818505
6,5,100000,0.3,107,4.259269575213763,2.645822066809084
6,5,100000,0.3,108,4.383446783211248,2.736015418595684
6,5,100000,0.3,109,4.487734231115775,2.8061533887241525
6,5,100000,0.3,110,4.62618678562478,2.9041439416550188
6,5,100000,0.3,111,4.780960690888344,3.0281996888859575
6,5,100000,0.3,112,4.954316540764632,3.1587886759412154
6,5,100000,0.3,113,5.119824435128446,3.3083406249063927
6,5,100000,0.3,114,5.293287631927682,3.458012866297624
6,5,100000,0.3,115,5.665212113509367,3.8282923945179834
6,5,100000,0.3,116,6.001347748197635,4.140870877774214
6,5,100000,0.3,117,6.345732319202372,4.457862628656492
6,5,100000,0.3,118,6.868752267767598,4.975053511705157
6,5,100000,0.3,119,7.27878604212337,5.355760898137341
6,5,100000,0.3,120,7.691593293916552,5.708807319910481
6,5,100000,0.3,121,8.144848756535472,6.117583790195719
6,5,100000,0.3,122,8.331462861382887,6.231073888781391
6,5,100000,0.3,123,8.654884156134095,6.553865744316754
6,5,100000,0.3,124,8.587624143959054,6.456855261206207
6,5,100000,0.3,125,8.746519676395383,6.613796820702631
6,5,100000,0.3,126,8.413993536165167,6.3104596767419
6,5,100000,0.3,127,8.297094587924002,6.220980404085667
6,5,100000,0.3,128,7.978725495637368,5.941516226086871
6,5,100000,0.3,129,7.635612237986641,5.629763500399547
6,5,100000,0.3,130,7.2334418060396235,5.265339682712812
6,5,100000,0.3,131,6.887295303646795,4.988054229123867
6,5,100000,0.3,132,6.492076793949107,4.632394228950496
6,5,100000,0.3,133,6.193556954657411,4.380539017756933
6,5,100000,0.3,134,5.867972325927846,4.0981838109881865
6,5,100000,0.3,135,5.552001691662286,3.8302022674240632
6,5,100000,0.3,136,5.287467919507769,3.6119611933479177
6,5,100000,0.3,137,5.033014669664934,3.3886816879435058
6,5,100000,0.3,138,4.767115271994869,3.178272757807472
6,5,100000,0.3,139,4.540468879559772,2.996879442351682
6,5,100000,0.3,140,4.384617421665891,2.8610760580610615
6,5,100000,0.3,141,4.1960930758677515,2.7125811197638496
6,5,100000,0.3,142,4.059392908137978,2.599019741480188
6,5,100000,0.3,143,3.9529934949169623,2.5204789215667405
6,5,100000,0.3,144,3.849711544505463,2.4339848782652656
6,5,100000,0.3,145,3.7517111103256107,2.3641541843599163
6,5,100000,0.3,146,3.680714473941873,2.312306492494304
6,5,100000,0.3,147,3.6004665560828184,2.2405148986653134
6,5,100000,0.3,148,3.5573018611913123,2.2169837789176343
6,5,100000,0.3,149,3.5372936220010405,2.1973542482880952
6,5,100000,0.3,150,3.5156588141376135,2.180045136257272
6,5,100000,0.3,151,3.4939260230367104,2.1626641151087767
6,5,100000,0.3,152,3.4939287986846543,2.1616580792185047
6,5,100000,0.3,153,3.494215361672478,2.1622462594748546
6,5,100000,0.3,154,3.5146208634873344,2.1707777649972453
6,5,100000,0.3,155,3.5195293379408863,2.175368114977279
6,5,100000,0.3,156,3.5714773679817777,2.2058939134788815
6,5,100000,0.3,157,3.589818205177556,2.2172023803904315
6,5,100000,0.3,158,3.646030937656867,2.2463150718273304
6,5,100000,0.3,159,3.6995091682223236,2.2912210295177706
6,5,100000,0.3,160,3.7721843608975827,2.3259475632316806
6,5,100000,0.3,161,3.835679838529426,2.367545909030446
6,5,100000,0.3,162,3.916825088179497,2.427424095146581
6,5,100000,0.3,163,3.975214356633311,2.4677527115039113
6,5,100000,0.3,164,4.08390057493768,2.527284698805742
6,5,100000,0.3,165,4.203992393426504,2.615113531583699
6,5,100000,0.3,166,4.327621395922919,2.699548688130248
6,5,100000,0.3,167,4.443873311702592,2.7659314227102474
6,5,100000,0.3,168,4.585045298928851,2.859856862137558
6,5,100000,0.3,169,4.735651017930935,2.972747091748733
6,5,100000,0.3,170,4.879050424018864,3.0843494213980898
6,5,100000,0.3,171,5.111812783467989,3.256931714407332
6,5,100000,0.3,172,5.341044186211599,3.435484193199639
6,5,100000,0.3,173,5.576800350631737,3.6214876231798874
6,5,100000,0.3,174,5.89598885738014,3.850599741386968
6,5,100000,0.3,175,6.186481956671812,4.044445249236962
6,5,100000,0.3,176,6.495886986099954,4.233694164142557
6,5,100000,0.3,177,6.711017595622875,4.331482693898166
6,5,100000,0.3,178,6.929991077940501,4.434600484266824
6,5,100000,0.3,179,7.121679581836367,4.5368255027385125
6,5,100000,0.3,180,7.161194338765239,4.531270946353553
6,5,100000,0.3,181,7.092242018596596,4.509350990654499
6,5,100000,0.3,182,6.925870603309866,4.439475283561376
6,5,100000,0.3,183,6.722718690292357,4.343081107406243
6,5,100000,0.3,184,6.467814590038651,4.213513098583949
6,5,100000,0.3,185,6.1569184754770205,4.020879710866493
6,5,100000,0.3,186,5.85542085820226,3.813466023914083
6,5,100000,0.3,187,5.612873125727222,3.636802416494909
6,5,100000,0.3,188,5.325233068601194,3.4252308051448623
6,5,100000,0.3,189,5.098638627856066,3.250281279264175
6,5,100000,0.3,190,4.914062005253752,3.1131649168044864
6,5,100000,0.3,191,4.736037544296801,2.9757060182454675
6,5,100000,0.3,192,4.589465200687431,2.8702729152181035
6,5,100000,0.3,193,4.4422519255633235,2.7745626907582093
6,5,100000,0.3,194,4.31955038162499,2.690016268544839
6,5,100000,0.3,195,4.181174334483274,2.5954721949791297
6,5,100000,0.3,196,4.114118729109472,2.556058308507882
6,5,100000,0.3,197,3.99891142823242,2.4813582038125657
6,5,100000,0.3,198,3.896668981421017,2.4176355302534214
6,5,100000,0.3,199,3.83846899028521,2.372605421732934
6,5,100000,0.3,200,3.7738016566542076,2.33216404265984
6,5,100000,0.3,201,3.7039674549641544,2.2934787746773067
6,5,100000,0.3,202,3.6342194460602095,2.246691815117316
6,5,100000,0.3,203,3.5933302003306613,2.2230462636574764
6,5,100000,0.3,204,3.5529642475102277,2.1914504989366272
6,5,100000,0.3,205,3.5046771192846267,2.1616829394233985
6,5,100000,0.3,206,3.5104837077113955,2.1715435118244044
6,5,100000,0.3,207,3.4960852205142015,2.1635309052469927
6,5,100000,0.3,208,3.485166614670691,2.1547135202622894
6,5,100000,0.3,209,3.494372835475496,2.1584752389736233
6,5,100000,0.3,210,3.5158673632074176,2.178920859611395
6,5,100000,0.3,211,3.5150836258266573,2.1825441775038854
6,5,100000,0.3,212,3.5569332334579533,2.2136622583720964
6,5,100000,0.3,213,3.5972465614838276,2.2444056773308043
6,5,100000,0.3,214,3.6763509472511053,2.3065198392921338
6,5,100000,0.3,215,3.752936731537818,2.363469578245573
6,5,100000,0.3,216,3.8453924506939283,2.440904147347398
6,5,100000,0.3,217,3.959505723566058,2.531723967749346
6,5,100000,0.3,218,4.073663687549151,2.6066428270945483
6,5,100000,0.3,219,4.216285089450918,2.733002189500457
6,5,100000,0.3,220,4.398034235892212,2.881093208232881
6,5,100000,0.3,221,4.532610844753542,2.9803397785072194
6,5,100000,0.3,222,4.782552382927952,3.1753139375195456
6,5,100000,0.3,223,5.015272440426784,3.3766918746477814
